loan_id,origination_month,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,loan_term_months
LN001850,2023-11,102175,5.291,660-699,70-80,20-30,WI,Purchase,Primary,Single_Family,ServicerD,360
LN001851,2023-12,358971,6.28,620-659,>95,<20,NJ,Purchase,Primary,Condo,ServicerD,360
LN001852,2022-11,105788,5.163,740-779,80-90,30-40,GA,Refinance_NoCashout,Primary,Single_Family,ServicerB,180
LN001853,2023-02,198152,5.038,740-779,80-90,30-40,AZ,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN001854,2022-05,184605,4.966,700-739,60-70,20-30,TX,Refinance_NoCashout,Second_Home,Single_Family,ServicerB,360
LN001855,2022-02,137288,6.775,<620,70-80,<20,MO,Refinance_NoCashout,Second_Home,Townhouse,ServicerE,360
LN001856,2023-12,177297,6.229,620-659,80-90,30-40,OR,Purchase,Primary,Single_Family,ServicerD,240
LN001857,2022-07,137716,5.576,700-739,60-70,20-30,NJ,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN001858,2023-11,174607,4.287,700-739,60-70,30-40,KY,Refinance_NoCashout,Investment,Condo,ServicerD,360
LN001859,2022-02,256120,4.58,780+,>95,20-30,MA,Refinance_Cashout,Primary,Single_Family,ServicerE,240
LN001860,2023-03,78542,5.341,700-739,60-70,30-40,OR,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN001861,2022-02,645541,4.73,780+,70-80,40-50,PA,Purchase,Second_Home,Townhouse,ServicerC,360
LN001862,2022-06,50000,5.395,660-699,80-90,20-30,KY,Refinance_Cashout,Investment,Single_Family,ServicerA,180
LN001863,2022-11,128571,5.317,700-739,70-80,30-40,KY,Purchase,Primary,Single_Family,ServicerD,360
LN001864,2023-06,292146,5.521,700-739,70-80,20-30,OR,Purchase,Primary,Single_Family,ServicerB,360
LN001865,2022-04,377550,4.394,780+,60-70,30-40,AZ,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN001866,2022-12,115851,6.023,660-699,70-80,<20,MO,Purchase,Primary,Condo,ServicerD,360
LN001867,2023-11,209876,4.992,700-739,90-95,20-30,MO,Refinance_Cashout,Primary,Condo,ServicerA,360
LN001868,2023-02,100697,5.904,660-699,80-90,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerA,240
LN001869,2023-03,503614,6.213,620-659,70-80,40-50,MI,Refinance_Cashout,Second_Home,Single_Family,ServicerB,360
LN001870,2022-10,91900,5.162,700-739,80-90,20-30,GA,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN001871,2023-11,264546,5.543,700-739,80-90,>50,AL,Refinance_NoCashout,Primary,Single_Family,ServicerB,240
LN001872,2022-02,255293,5.309,700-739,70-80,20-30,WI,Refinance_Cashout,Primary,Multi_Family,ServicerE,360
LN001873,2022-10,230793,6.281,620-659,70-80,30-40,SC,Refinance_Cashout,Investment,Single_Family,ServicerC,360
LN001874,2022-11,322086,5.494,660-699,90-95,<20,VA,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN001875,2022-04,120871,5.966,660-699,<60,20-30,FL,Purchase,Primary,Single_Family,ServicerB,360
LN001876,2023-08,239328,5.085,740-779,70-80,<20,OK,Purchase,Second_Home,Single_Family,ServicerA,240
LN001877,2023-05,330695,4.672,700-739,60-70,30-40,OK,Purchase,Primary,Single_Family,ServicerD,360
LN001878,2023-03,265908,5.335,700-739,70-80,>50,NY,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN001879,2022-10,317255,4.683,780+,>95,20-30,UT,Refinance_Cashout,Investment,Single_Family,ServicerB,360
LN001880,2023-06,120469,5.114,700-739,>95,30-40,OR,Refinance_NoCashout,Investment,Single_Family,ServicerB,360
LN001881,2023-01,105416,5.548,660-699,>95,>50,SC,Refinance_NoCashout,Primary,Condo,ServicerB,360
LN001882,2023-04,381918,4.736,780+,70-80,40-50,WI,Refinance_Cashout,Second_Home,Multi_Family,ServicerE,180
LN001883,2022-07,647781,5.478,700-739,90-95,>50,OR,Purchase,Investment,Condo,ServicerE,360
LN001884,2022-10,166740,5.5,740-779,60-70,<20,MO,Refinance_Cashout,Primary,Condo,ServicerD,360
LN001885,2022-03,325874,6.134,<620,70-80,20-30,SC,Purchase,Primary,Single_Family,ServicerD,360
LN001886,2023-12,238800,5.473,700-739,80-90,40-50,LA,Purchase,Primary,Single_Family,ServicerB,360
LN001887,2022-10,335863,6.24,660-699,80-90,>50,OK,Purchase,Primary,Single_Family,ServicerE,240
LN001888,2022-08,239784,5.534,660-699,90-95,<20,LA,Refinance_NoCashout,Primary,Townhouse,ServicerE,360
LN001889,2023-08,192121,6.779,<620,80-90,30-40,CT,Refinance_NoCashout,Primary,Single_Family,ServicerE,180
LN001890,2022-10,204231,4.202,780+,70-80,<20,MN,Refinance_NoCashout,Primary,Single_Family,ServicerC,180
LN001891,2022-09,209877,5.212,740-779,80-90,<20,UT,Refinance_Cashout,Primary,Multi_Family,ServicerE,360
LN001892,2022-03,134114,6.742,<620,60-70,<20,CT,Purchase,Investment,Multi_Family,ServicerE,360
LN001893,2022-06,135308,4.523,740-779,<60,30-40,LA,Refinance_NoCashout,Second_Home,Single_Family,ServicerE,360
LN001894,2022-04,223244,5.461,660-699,80-90,20-30,MN,Refinance_Cashout,Primary,Condo,ServicerD,360
LN001895,2022-11,280538,5.465,700-739,80-90,20-30,CT,Purchase,Investment,Townhouse,ServicerD,360
LN001896,2023-08,82933,4.782,740-779,60-70,30-40,KY,Refinance_Cashout,Primary,Condo,ServicerA,360
LN001897,2023-03,192302,6.874,<620,70-80,40-50,OH,Purchase,Primary,Single_Family,ServicerA,360
LN001898,2022-01,591877,4.382,780+,90-95,20-30,MD,Purchase,Primary,Single_Family,ServicerE,240
LN001899,2023-05,62557,6.118,620-659,80-90,40-50,MD,Purchase,Primary,Single_Family,ServicerC,360
LN001900,2022-01,267784,6.56,620-659,>95,<20,OR,Refinance_NoCashout,Primary,Single_Family,ServicerE,240
LN001901,2023-04,309018,5.71,700-739,90-95,<20,MD,Refinance_NoCashout,Primary,Multi_Family,ServicerE,360
LN001902,2022-04,131298,6.696,<620,<60,30-40,TX,Purchase,Primary,Single_Family,ServicerC,360
LN001903,2023-12,173645,5.17,660-699,60-70,>50,WI,Purchase,Primary,Condo,ServicerA,360
LN001904,2022-01,261334,4.579,780+,80-90,>50,OH,Purchase,Second_Home,Condo,ServicerB,180
LN001905,2022-12,78445,6.003,620-659,<60,40-50,CA,Purchase,Investment,Single_Family,ServicerB,360
LN001906,2022-07,205895,5.24,700-739,70-80,30-40,CO,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN001907,2022-10,248319,5.424,660-699,70-80,<20,UT,Purchase,Investment,Condo,ServicerE,360
LN001908,2023-09,425446,5.236,660-699,80-90,<20,CT,Refinance_Cashout,Second_Home,Single_Family,ServicerD,240
LN001909,2023-06,179652,7.111,<620,<60,30-40,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerA,360
LN001910,2022-09,225781,4.707,700-739,<60,>50,WI,Refinance_NoCashout,Second_Home,Condo,ServicerA,180
LN001911,2023-08,265222,4.521,740-779,70-80,40-50,TX,Refinance_NoCashout,Primary,Townhouse,ServicerC,180
LN001912,2022-12,226518,5.158,700-739,70-80,30-40,PA,Purchase,Primary,Multi_Family,ServicerE,360
LN001913,2023-05,281906,5.639,660-699,80-90,<20,NJ,Purchase,Primary,Condo,ServicerE,360
LN001914,2022-03,75965,5.097,740-779,80-90,30-40,NJ,Purchase,Primary,Single_Family,ServicerE,240
LN001915,2023-06,157975,5.75,620-659,>95,40-50,IL,Refinance_Cashout,Primary,Condo,ServicerE,360
LN001916,2022-10,121392,6.714,<620,>95,40-50,CO,Refinance_Cashout,Second_Home,Multi_Family,ServicerD,360
LN001917,2022-01,173709,5.593,660-699,90-95,40-50,MA,Purchase,Primary,Single_Family,ServicerD,360
LN001918,2023-05,608144,5.689,700-739,60-70,30-40,WI,Refinance_NoCashout,Primary,Townhouse,ServicerD,180
LN001919,2022-04,223746,5.011,700-739,80-90,<20,OR,Purchase,Primary,Multi_Family,ServicerA,360
LN001920,2022-07,529210,6.782,<620,60-70,40-50,PA,Refinance_NoCashout,Second_Home,Single_Family,ServicerB,360
LN001921,2022-07,112795,4.802,740-779,>95,<20,MD,Refinance_NoCashout,Primary,Single_Family,ServicerB,240
LN001922,2022-08,138878,5.877,620-659,70-80,20-30,AL,Purchase,Primary,Condo,ServicerD,360
LN001923,2022-02,287842,5.835,660-699,90-95,40-50,NJ,Refinance_Cashout,Primary,Single_Family,ServicerE,180
LN001924,2022-02,145368,5.779,660-699,>95,>50,GA,Refinance_Cashout,Primary,Multi_Family,ServicerC,360
LN001925,2023-06,168780,5.056,660-699,60-70,>50,MN,Refinance_Cashout,Primary,Multi_Family,ServicerB,360
LN001926,2023-11,88288,5.236,700-739,80-90,20-30,OR,Refinance_NoCashout,Primary,Multi_Family,ServicerB,180
LN001927,2023-08,85631,5.218,700-739,90-95,40-50,WI,Purchase,Primary,Condo,ServicerC,360
LN001928,2023-11,177274,5.024,700-739,<60,20-30,IL,Purchase,Investment,Townhouse,ServicerD,360
LN001929,2023-03,82733,6.3,660-699,<60,40-50,OK,Purchase,Primary,Single_Family,ServicerA,360
LN001930,2022-03,166059,5.016,740-779,<60,20-30,NC,Purchase,Second_Home,Single_Family,ServicerA,360
LN001931,2022-02,418343,5.064,700-739,80-90,<20,WI,Purchase,Investment,Townhouse,ServicerD,360
LN001932,2023-08,800000,5.169,700-739,80-90,<20,AZ,Refinance_NoCashout,Investment,Single_Family,ServicerE,360
LN001933,2022-10,339561,6.103,700-739,90-95,<20,MD,Purchase,Investment,Single_Family,ServicerE,360
LN001934,2023-03,303788,5.468,700-739,<60,20-30,GA,Refinance_Cashout,Primary,Condo,ServicerB,180
LN001935,2022-10,264140,6.332,620-659,70-80,>50,TX,Purchase,Investment,Condo,ServicerE,360
LN001936,2022-07,700547,5.483,660-699,90-95,30-40,AL,Refinance_Cashout,Primary,Single_Family,ServicerE,360
LN001937,2023-10,226729,4.044,780+,70-80,30-40,FL,Purchase,Investment,Townhouse,ServicerB,360
LN001938,2022-01,73842,5.885,660-699,70-80,20-30,IN,Purchase,Second_Home,Single_Family,ServicerD,360
LN001939,2022-02,145210,6.156,620-659,80-90,>50,IN,Refinance_NoCashout,Primary,Condo,ServicerE,360
LN001940,2022-11,238810,5.096,740-779,80-90,20-30,FL,Refinance_Cashout,Investment,Single_Family,ServicerC,360
LN001941,2023-10,295851,5.144,740-779,>95,30-40,SC,Purchase,Second_Home,Multi_Family,ServicerA,360
LN001942,2023-02,86759,5.652,700-739,80-90,20-30,OH,Refinance_NoCashout,Primary,Townhouse,ServicerE,360
LN001943,2023-10,289675,5.379,660-699,70-80,>50,CA,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN001944,2022-09,213537,6.052,660-699,60-70,<20,KY,Refinance_NoCashout,Primary,Single_Family,ServicerC,360
LN001945,2023-12,390762,5.342,740-779,>95,20-30,LA,Refinance_NoCashout,Second_Home,Single_Family,ServicerC,360
LN001946,2022-04,347973,5.691,700-739,70-80,20-30,UT,Purchase,Primary,Single_Family,ServicerE,180
LN001947,2023-01,399327,6.421,<620,70-80,40-50,KY,Refinance_Cashout,Primary,Condo,ServicerC,360
LN001948,2023-12,227120,5.367,700-739,80-90,30-40,FL,Purchase,Primary,Condo,ServicerD,360
LN001949,2022-08,213563,4.597,740-779,80-90,>50,CT,Refinance_Cashout,Primary,Multi_Family,ServicerC,360
LN001950,2023-09,126173,5.478,700-739,90-95,20-30,FL,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN001951,2022-04,260227,6.023,620-659,60-70,30-40,OR,Purchase,Primary,Single_Family,ServicerC,360
LN001952,2022-02,648539,4.261,780+,70-80,30-40,IN,Refinance_NoCashout,Primary,Condo,ServicerC,180
LN001953,2023-11,191673,4.693,780+,70-80,30-40,KY,Refinance_NoCashout,Primary,Townhouse,ServicerA,240
LN001954,2022-04,200751,5.839,660-699,60-70,30-40,NC,Refinance_Cashout,Primary,Condo,ServicerA,360
LN001955,2023-03,282603,4.811,700-739,<60,<20,CA,Purchase,Primary,Single_Family,ServicerE,360
LN001956,2023-04,155520,4.715,740-779,60-70,<20,NC,Refinance_NoCashout,Investment,Condo,ServicerB,360
LN001957,2023-01,159920,6.367,<620,90-95,40-50,MN,Purchase,Investment,Condo,ServicerB,360
LN001958,2022-04,141930,5.101,740-779,70-80,<20,MA,Purchase,Primary,Single_Family,ServicerA,360
LN001959,2023-11,394394,4.515,780+,>95,20-30,GA,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN001960,2022-11,162177,4.93,700-739,80-90,20-30,OK,Purchase,Primary,Multi_Family,ServicerA,360
LN001961,2022-08,326456,5.494,700-739,>95,20-30,MI,Refinance_Cashout,Primary,Single_Family,ServicerD,360
LN001962,2023-03,247719,3.897,780+,>95,30-40,CO,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN001963,2023-11,178351,4.609,780+,70-80,30-40,AZ,Purchase,Second_Home,Multi_Family,ServicerA,180
LN001964,2023-02,270280,5.201,700-739,60-70,<20,GA,Purchase,Primary,Multi_Family,ServicerA,360
LN001965,2022-12,214917,5.744,660-699,90-95,40-50,GA,Purchase,Second_Home,Single_Family,ServicerD,360
LN001966,2023-03,172995,5.662,620-659,60-70,<20,UT,Purchase,Primary,Townhouse,ServicerE,360
LN001967,2023-01,241673,6.685,<620,80-90,30-40,NC,Purchase,Primary,Single_Family,ServicerC,360
LN001968,2022-04,125158,4.81,780+,60-70,>50,GA,Purchase,Second_Home,Single_Family,ServicerA,360
LN001969,2022-07,173677,4.17,780+,90-95,40-50,MO,Refinance_NoCashout,Primary,Condo,ServicerB,360
LN001970,2023-05,81951,5.409,700-739,80-90,20-30,MA,Purchase,Primary,Condo,ServicerB,360
LN001971,2023-10,209776,5.98,620-659,70-80,30-40,GA,Purchase,Investment,Multi_Family,ServicerB,360
LN001972,2022-02,121717,4.721,780+,80-90,>50,OH,Refinance_Cashout,Investment,Single_Family,ServicerE,360
LN001973,2022-08,195481,4.806,780+,90-95,>50,WA,Purchase,Primary,Condo,ServicerC,360
LN001974,2023-09,306060,5.141,740-779,90-95,20-30,NC,Purchase,Primary,Single_Family,ServicerD,360
LN001975,2022-02,234383,4.52,740-779,80-90,40-50,MN,Purchase,Primary,Single_Family,ServicerA,360
LN001976,2023-03,167037,5.282,700-739,60-70,20-30,CO,Refinance_Cashout,Primary,Condo,ServicerA,180
LN001977,2023-01,258742,6.032,660-699,60-70,<20,VA,Purchase,Primary,Single_Family,ServicerA,240
LN001978,2023-05,106097,5.475,660-699,>95,20-30,CA,Purchase,Primary,Single_Family,ServicerD,360
LN001979,2023-10,159060,5.184,740-779,60-70,30-40,MN,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN001980,2023-12,399468,5.121,740-779,80-90,20-30,NJ,Refinance_Cashout,Primary,Single_Family,ServicerE,360
LN001981,2023-03,136159,6.97,<620,80-90,30-40,WI,Purchase,Second_Home,Townhouse,ServicerB,240
LN001982,2023-08,182250,6.63,<620,80-90,30-40,CO,Purchase,Second_Home,Single_Family,ServicerC,360
LN001983,2022-05,205707,5.312,700-739,<60,30-40,NJ,Purchase,Primary,Single_Family,ServicerE,180
LN001984,2022-10,168951,4.28,780+,90-95,>50,AL,Purchase,Investment,Condo,ServicerE,360
LN001985,2022-07,269888,5.295,700-739,>95,40-50,LA,Refinance_NoCashout,Primary,Single_Family,ServicerC,360
LN001986,2022-07,169974,4.601,780+,<60,20-30,OK,Refinance_Cashout,Primary,Townhouse,ServicerB,240
LN001987,2023-01,109156,5.642,700-739,60-70,30-40,OK,Purchase,Primary,Multi_Family,ServicerC,360
LN001988,2023-09,564247,5.295,660-699,>95,40-50,MA,Refinance_Cashout,Second_Home,Multi_Family,ServicerA,360
LN001989,2023-06,384850,5.813,700-739,70-80,30-40,OH,Purchase,Primary,Townhouse,ServicerC,180
LN001990,2022-04,236177,5.743,660-699,80-90,>50,LA,Purchase,Primary,Condo,ServicerE,360
LN001991,2023-07,111580,5.131,740-779,60-70,20-30,CT,Refinance_Cashout,Investment,Townhouse,ServicerD,240
LN001992,2023-01,115671,5.976,660-699,70-80,40-50,OR,Refinance_Cashout,Investment,Single_Family,ServicerB,360
LN001993,2023-05,70963,5.391,700-739,80-90,30-40,CO,Refinance_NoCashout,Primary,Townhouse,ServicerE,360
LN001994,2023-06,180517,5.023,700-739,90-95,20-30,FL,Purchase,Investment,Single_Family,ServicerB,360
LN001995,2023-07,265940,5.002,700-739,80-90,20-30,SC,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN001996,2022-07,140420,5.584,660-699,80-90,<20,KY,Refinance_Cashout,Primary,Single_Family,ServicerE,180
LN001997,2023-06,98437,6.086,620-659,60-70,30-40,FL,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN001998,2023-01,142379,4.802,740-779,80-90,20-30,NY,Refinance_NoCashout,Primary,Single_Family,ServicerE,240
LN001999,2023-01,208577,4.374,780+,70-80,40-50,AL,Refinance_Cashout,Primary,Multi_Family,ServicerD,360
LN002000,2022-07,280110,5.318,740-779,60-70,20-30,OR,Refinance_Cashout,Primary,Multi_Family,ServicerB,360
LN002001,2022-11,307903,5.547,660-699,<60,30-40,LA,Purchase,Primary,Townhouse,ServicerC,180
LN002002,2022-06,201294,5.696,700-739,70-80,>50,NC,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002003,2023-08,148316,5.616,660-699,80-90,40-50,IL,Purchase,Investment,Single_Family,ServicerE,360
LN002004,2022-09,571972,4.815,700-739,90-95,<20,OK,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN002005,2023-12,292259,5.652,660-699,80-90,20-30,AZ,Purchase,Primary,Single_Family,ServicerE,360
LN002006,2023-05,196390,6.263,620-659,70-80,20-30,FL,Refinance_Cashout,Primary,Townhouse,ServicerE,360
LN002007,2022-04,173989,6.226,<620,>95,<20,MO,Refinance_Cashout,Primary,Townhouse,ServicerE,180
LN002008,2022-05,189854,6.022,660-699,90-95,40-50,IN,Refinance_NoCashout,Primary,Single_Family,ServicerC,240
LN002009,2022-12,205850,5.055,700-739,60-70,40-50,OK,Purchase,Second_Home,Single_Family,ServicerA,360
LN002010,2023-03,149287,5.579,660-699,80-90,30-40,IN,Purchase,Primary,Single_Family,ServicerB,360
LN002011,2023-04,129051,5.63,660-699,90-95,40-50,MI,Purchase,Investment,Townhouse,ServicerB,180
LN002012,2022-10,356600,5.692,660-699,<60,20-30,TN,Purchase,Primary,Single_Family,ServicerE,360
LN002013,2023-01,109323,5.464,700-739,70-80,>50,TX,Purchase,Primary,Townhouse,ServicerA,360
LN002014,2023-09,113244,5.66,660-699,90-95,20-30,MA,Purchase,Primary,Single_Family,ServicerD,360
LN002015,2022-02,115812,6.606,620-659,70-80,30-40,OK,Purchase,Second_Home,Single_Family,ServicerC,360
LN002016,2023-11,189579,5.461,660-699,>95,40-50,NC,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN002017,2023-01,159058,5.621,700-739,70-80,>50,TN,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN002018,2022-12,319920,5.341,700-739,<60,<20,OR,Purchase,Primary,Condo,ServicerB,180
LN002019,2022-08,131242,4.82,700-739,80-90,>50,MA,Purchase,Investment,Single_Family,ServicerE,360
LN002020,2022-01,414286,4.866,780+,<60,40-50,OR,Refinance_Cashout,Primary,Multi_Family,ServicerE,360
LN002021,2023-07,284940,5.486,700-739,60-70,20-30,OR,Refinance_Cashout,Primary,Condo,ServicerD,180
LN002022,2023-04,134569,4.474,780+,90-95,40-50,UT,Refinance_NoCashout,Primary,Townhouse,ServicerC,360
LN002023,2022-05,243884,5.157,700-739,90-95,30-40,AZ,Purchase,Primary,Condo,ServicerC,360
LN002024,2022-02,122197,6.789,<620,<60,40-50,MD,Purchase,Primary,Townhouse,ServicerB,360
LN002025,2023-06,226487,4.992,700-739,90-95,20-30,MO,Refinance_Cashout,Primary,Townhouse,ServicerE,240
LN002026,2023-10,157508,5.685,700-739,>95,20-30,WA,Refinance_Cashout,Primary,Single_Family,ServicerE,360
LN002027,2022-05,266486,5.552,660-699,90-95,30-40,CT,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN002028,2023-01,266145,5.969,<620,70-80,40-50,PA,Refinance_Cashout,Primary,Single_Family,ServicerE,180
LN002029,2022-01,266875,5.029,700-739,>95,20-30,OH,Refinance_NoCashout,Primary,Townhouse,ServicerD,360
LN002030,2022-04,341893,5.211,740-779,70-80,>50,WI,Purchase,Second_Home,Single_Family,ServicerD,180
LN002031,2023-02,81640,4.447,740-779,>95,<20,FL,Purchase,Primary,Townhouse,ServicerA,360
LN002032,2022-05,166306,5.678,660-699,70-80,<20,IL,Refinance_NoCashout,Primary,Townhouse,ServicerD,360
LN002033,2022-04,600762,5.083,740-779,80-90,<20,AL,Refinance_NoCashout,Second_Home,Condo,ServicerC,360
LN002034,2022-05,140055,5.576,620-659,<60,40-50,CO,Purchase,Primary,Townhouse,ServicerC,360
LN002035,2023-09,73256,5.856,620-659,70-80,30-40,CT,Purchase,Primary,Single_Family,ServicerD,360
LN002036,2023-04,139609,4.911,740-779,90-95,20-30,FL,Refinance_Cashout,Primary,Condo,ServicerC,360
LN002037,2022-05,279245,5.961,620-659,80-90,>50,OK,Refinance_Cashout,Primary,Condo,ServicerB,360
LN002038,2022-02,83219,4.857,700-739,80-90,40-50,GA,Purchase,Primary,Townhouse,ServicerC,360
LN002039,2023-10,252645,5.074,700-739,90-95,20-30,UT,Refinance_NoCashout,Primary,Townhouse,ServicerD,360
LN002040,2023-08,115997,5.111,700-739,>95,40-50,CT,Refinance_NoCashout,Second_Home,Condo,ServicerA,240
LN002041,2023-12,299430,5.108,700-739,70-80,30-40,PA,Purchase,Primary,Condo,ServicerB,360
LN002042,2023-05,283147,6.567,620-659,60-70,<20,CA,Purchase,Primary,Single_Family,ServicerE,360
LN002043,2023-05,197861,6.201,620-659,60-70,30-40,CT,Refinance_Cashout,Primary,Townhouse,ServicerD,180
LN002044,2023-07,177584,4.858,740-779,80-90,30-40,MI,Refinance_NoCashout,Primary,Single_Family,ServicerA,240
LN002045,2023-07,202076,5.361,740-779,70-80,30-40,PA,Purchase,Second_Home,Multi_Family,ServicerA,360
LN002046,2022-07,141800,5.792,660-699,70-80,<20,FL,Purchase,Primary,Single_Family,ServicerC,360
LN002047,2022-12,386806,4.929,740-779,70-80,30-40,SC,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN002048,2022-09,267553,4.715,780+,70-80,30-40,MO,Refinance_Cashout,Primary,Single_Family,ServicerA,180
LN002049,2022-07,175076,5.372,700-739,80-90,20-30,CA,Refinance_NoCashout,Investment,Single_Family,ServicerA,360
LN002050,2023-12,226653,5.31,700-739,60-70,<20,KY,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002051,2022-03,101472,4.58,780+,80-90,40-50,OR,Purchase,Primary,Townhouse,ServicerC,180
LN002052,2023-08,288500,4.406,780+,90-95,30-40,MA,Purchase,Primary,Single_Family,ServicerA,360
LN002053,2022-12,78154,4.715,740-779,70-80,>50,MD,Purchase,Primary,Condo,ServicerA,240
LN002054,2022-10,316811,5.738,660-699,70-80,20-30,MA,Refinance_NoCashout,Second_Home,Single_Family,ServicerC,360
LN002055,2022-03,485623,5.174,660-699,90-95,30-40,IL,Refinance_NoCashout,Primary,Multi_Family,ServicerE,360
LN002056,2023-04,404069,4.755,700-739,90-95,40-50,IL,Purchase,Primary,Condo,ServicerE,240
